timestamp,consumption_kwh,profile_type,season,day_type,hour,month,base_load_kwh,seasonal_factor
2023-04-18 14:00:00,1.3527,isyeri,ilkbahar,weekday,14,4,1.3935,0.9
2023-04-18 15:00:00,1.3477,isyeri,ilkbahar,weekday,15,4,1.346,0.9
2023-04-18 16:00:00,1.2516,isyeri,ilkbahar,weekday,16,4,1.1877,0.9
2023-04-18 17:00:00,0.8974,isyeri,ilkbahar,weekday,17,4,0.871,0.9
2023-04-18 18:00:00,0.5074,isyeri,ilkbahar,weekday,18,4,0.5543,0.9
2023-04-18 19:00:00,0.3806,isyeri,ilkbahar,weekday,19,4,0.3959,0.9
2023-04-18 20:00:00,0.3123,isyeri,ilkbahar,weekday,20,4,0.285,0.9
2023-04-18 21:00:00,0.2038,isyeri,ilkbahar,weekday,21,4,0.2375,0.9
2023-04-18 22:00:00,0.1717,isyeri,ilkbahar,weekday,22,4,0.19,0.9
2023-04-18 23:00:00,0.1372,isyeri,ilkbahar,weekday,23,4,0.1584,0.9
2023-04-19 00:00:00,0.143,isyeri,ilkbahar,weekday,0,4,0.1584,0.9
2023-04-19 01:00:00,0.1305,isyeri,ilkbahar,weekday,1,4,0.1267,0.9
2023-04-19 02:00:00,0.1137,isyeri,ilkbahar,weekday,2,4,0.1267,0.9
2023-04-19 03:00:00,0.1164,isyeri,ilkbahar,weekday,3,4,0.1267,0.9
2023-04-19 04:00:00,0.1179,isyeri,ilkbahar,weekday,4,4,0.1267,0.9
2023-04-19 05:00:00,0.1542,isyeri,ilkbahar,weekday,5,4,0.1584,0.9
2023-04-19 06:00:00,0.2433,isyeri,ilkbahar,weekday,6,4,0.2375,0.9
2023-04-19 07:00:00,0.6271,isyeri,ilkbahar,weekday,7,4,0.6334,0.9
2023-04-19 08:00:00,1.1441,isyeri,ilkbahar,weekday,8,4,1.1085,0.9
2023-04-19 09:00:00,1.3513,isyeri,ilkbahar,weekday,9,4,1.346,0.9
2023-04-19 10:00:00,1.3978,isyeri,ilkbahar,weekday,10,4,1.3935,0.9
2023-04-19 11:00:00,1.2747,isyeri,ilkbahar,weekday,11,4,1.3935,0.9
2023-04-19 12:00:00,1.3597,isyeri,ilkbahar,weekday,12,4,1.2985,0.9
2023-04-19 13:00:00,1.5341,isyeri,ilkbahar,weekday,13,4,1.346,0.9
2023-04-19 14:00:00,1.2957,isyeri,ilkbahar,weekday,14,4,1.3935,0.9
2023-04-19 15:00:00,1.2332,isyeri,ilkbahar,weekday,15,4,1.346,0.9
2023-04-19 16:00:00,1.1232,isyeri,ilkbahar,weekday,16,4,1.1877,0.9
2023-04-19 17:00:00,0.8145,isyeri,ilkbahar,weekday,17,4,0.871,0.9
2023-04-19 18:00:00,0.5636,isyeri,ilkbahar,weekday,18,4,0.5543,0.9
2023-04-19 19:00:00,0.4141,isyeri,ilkbahar,weekday,19,4,0.3959,0.9
2023-04-19 20:00:00,0.2789,isyeri,ilkbahar,weekday,20,4,0.285,0.9
2023-04-19 21:00:00,0.2095,isyeri,ilkbahar,weekday,21,4,0.2375,0.9
2023-04-19 22:00:00,0.19,isyeri,ilkbahar,weekday,22,4,0.19,0.9
2023-04-19 23:00:00,0.1753,isyeri,ilkbahar,weekday,23,4,0.1584,0.9
2023-04-20 00:00:00,0.1497,isyeri,ilkbahar,weekday,0,4,0.1584,0.9
2023-04-20 01:00:00,0.1297,isyeri,ilkbahar,weekday,1,4,0.1267,0.9
2023-04-20 02:00:00,0.139,isyeri,ilkbahar,weekday,2,4,0.1267,0.9
2023-04-20 03:00:00,0.1334,isyeri,ilkbahar,weekday,3,4,0.1267,0.9
2023-04-20 04:00:00,0.1281,isyeri,ilkbahar,weekday,4,4,0.1267,0.9
2023-04-20 05:00:00,0.1599,isyeri,ilkbahar,weekday,5,4,0.1584,0.9
2023-04-20 06:00:00,0.2018,isyeri,ilkbahar,weekday,6,4,0.2375,0.9
2023-04-20 07:00:00,0.6752,isyeri,ilkbahar,weekday,7,4,0.6334,0.9
2023-04-20 08:00:00,1.056,isyeri,ilkbahar,weekday,8,4,1.1085,0.9
2023-04-20 09:00:00,1.2576,isyeri,ilkbahar,weekday,9,4,1.346,0.9
2023-04-20 10:00:00,1.3942,isyeri,ilkbahar,weekday,10,4,1.3935,0.9
2023-04-20 11:00:00,1.3934,isyeri,ilkbahar,weekday,11,4,1.3935,0.9
2023-04-20 12:00:00,1.4958,isyeri,ilkbahar,weekday,12,4,1.2985,0.9
2023-04-20 13:00:00,1.2445,isyeri,ilkbahar,weekday,13,4,1.346,0.9
2023-04-20 14:00:00,1.3329,isyeri,ilkbahar,weekday,14,4,1.3935,0.9
2023-04-20 15:00:00,1.3642,isyeri,ilkbahar,weekday,15,4,1.346,0.9
2023-04-20 16:00:00,1.1637,isyeri,ilkbahar,weekday,16,4,1.1877,0.9
2023-04-20 17:00:00,0.8239,isyeri,ilkbahar,weekday,17,4,0.871,0.9
2023-04-20 18:00:00,0.5303,isyeri,ilkbahar,weekday,18,4,0.5543,0.9
2023-04-20 19:00:00,0.4039,isyeri,ilkbahar,weekday,19,4,0.3959,0.9
2023-04-20 20:00:00,0.2799,isyeri,ilkbahar,weekday,20,4,0.285,0.9
2023-04-20 21:00:00,0.2327,isyeri,ilkbahar,weekday,21,4,0.2375,0.9
2023-04-20 22:00:00,0.1922,isyeri,ilkbahar,weekday,22,4,0.19,0.9
2023-04-20 23:00:00,0.1833,isyeri,ilkbahar,weekday,23,4,0.1584,0.9
2023-04-21 00:00:00,0.1441,isyeri,ilkbahar,weekday,0,4,0.1584,0.9
2023-04-21 01:00:00,0.125,isyeri,ilkbahar,weekday,1,4,0.1267,0.9
2023-04-21 02:00:00,0.1236,isyeri,ilkbahar,weekday,2,4,0.1267,0.9
2023-04-21 03:00:00,0.119,isyeri,ilkbahar,weekday,3,4,0.1267,0.9
2023-04-21 04:00:00,0.1405,isyeri,ilkbahar,weekday,4,4,0.1267,0.9
2023-04-21 05:00:00,0.1473,isyeri,ilkbahar,weekday,5,4,0.1584,0.9
2023-04-21 06:00:00,0.251,isyeri,ilkbahar,weekday,6,4,0.2375,0.9
2023-04-21 07:00:00,0.6562,isyeri,ilkbahar,weekday,7,4,0.6334,0.9
2023-04-21 08:00:00,1.0949,isyeri,ilkbahar,weekday,8,4,1.1085,0.9
2023-04-21 09:00:00,1.5456,isyeri,ilkbahar,weekday,9,4,1.346,0.9
2023-04-21 10:00:00,1.3614,isyeri,ilkbahar,weekday,10,4,1.3935,0.9
2023-04-21 11:00:00,1.2991,isyeri,ilkbahar,weekday,11,4,1.3935,0.9
2023-04-21 12:00:00,1.3276,isyeri,ilkbahar,weekday,12,4,1.2985,0.9
2023-04-21 13:00:00,1.4257,isyeri,ilkbahar,weekday,13,4,1.346,0.9
2023-04-21 14:00:00,1.3684,isyeri,ilkbahar,weekday,14,4,1.3935,0.9
2023-04-21 15:00:00,1.2739,isyeri,ilkbahar,weekday,15,4,1.346,0.9
2023-04-21 16:00:00,1.3495,isyeri,ilkbahar,weekday,16,4,1.1877,0.9
2023-04-21 17:00:00,0.7424,isyeri,ilkbahar,weekday,17,4,0.871,0.9
2023-04-21 18:00:00,0.5662,isyeri,ilkbahar,weekday,18,4,0.5543,0.9
2023-04-21 19:00:00,0.4446,isyeri,ilkbahar,weekday,19,4,0.3959,0.9
2023-04-21 20:00:00,0.2924,isyeri,ilkbahar,weekday,20,4,0.285,0.9
2023-04-21 21:00:00,0.2175,isyeri,ilkbahar,weekday,21,4,0.2375,0.9
2023-04-21 22:00:00,0.1888,isyeri,ilkbahar,weekday,22,4,0.19,0.9
2023-04-21 23:00:00,0.1384,isyeri,ilkbahar,weekday,23,4,0.1584,0.9
2023-04-22 00:00:00,0.0522,isyeri,ilkbahar,weekend,0,4,0.0554,0.9
2023-04-22 01:00:00,0.0442,isyeri,ilkbahar,weekend,1,4,0.0443,0.9
2023-04-22 02:00:00,0.0409,isyeri,ilkbahar,weekend,2,4,0.0443,0.9
2023-04-22 03:00:00,0.0421,isyeri,ilkbahar,weekend,3,4,0.0443,0.9
2023-04-22 04:00:00,0.0458,isyeri,ilkbahar,weekend,4,4,0.0443,0.9
2023-04-22 05:00:00,0.0535,isyeri,ilkbahar,weekend,5,4,0.0554,0.9
2023-04-22 06:00:00,0.0784,isyeri,ilkbahar,weekend,6,4,0.0831,0.9
2023-04-22 07:00:00,0.1874,isyeri,ilkbahar,weekend,7,4,0.2217,0.9
2023-04-22 08:00:00,0.3723,isyeri,ilkbahar,weekend,8,4,0.388,0.9
2023-04-22 09:00:00,0.4598,isyeri,ilkbahar,weekend,9,4,0.4711,0.9
2023-04-22 10:00:00,0.5097,isyeri,ilkbahar,weekend,10,4,0.4877,0.9
2023-04-22 11:00:00,0.4608,isyeri,ilkbahar,weekend,11,4,0.4877,0.9
2023-04-22 12:00:00,0.4584,isyeri,ilkbahar,weekend,12,4,0.4545,0.9
2023-04-22 13:00:00,0.4426,isyeri,ilkbahar,weekend,13,4,0.4711,0.9
2023-04-22 14:00:00,0.4767,isyeri,ilkbahar,weekend,14,4,0.4877,0.9
2023-04-22 15:00:00,0.4558,isyeri,ilkbahar,weekend,15,4,0.4711,0.9
2023-04-22 16:00:00,0.3559,isyeri,ilkbahar,weekend,16,4,0.4157,0.9
2023-04-22 17:00:00,0.2918,isyeri,ilkbahar,weekend,17,4,0.3048,0.9
2023-04-22 18:00:00,0.1753,isyeri,ilkbahar,weekend,18,4,0.194,0.9
2023-04-22 19:00:00,0.1313,isyeri,ilkbahar,weekend,19,4,0.1386,0.9
2023-04-22 20:00:00,0.0998,isyeri,ilkbahar,weekend,20,4,0.0998,0.9
2023-04-22 21:00:00,0.0953,isyeri,ilkbahar,weekend,21,4,0.0831,0.9
2023-04-22 22:00:00,0.0583,isyeri,ilkbahar,weekend,22,4,0.0665,0.9
2023-04-22 23:00:00,0.0603,isyeri,ilkbahar,weekend,23,4,0.0554,0.9
2023-04-23 00:00:00,0.0594,isyeri,ilkbahar,weekend,0,4,0.0554,0.9
2023-04-23 01:00:00,0.0423,isyeri,ilkbahar,weekend,1,4,0.0443,0.9
2023-04-23 02:00:00,0.0467,isyeri,ilkbahar,weekend,2,4,0.0443,0.9
2023-04-23 03:00:00,0.0506,isyeri,ilkbahar,weekend,3,4,0.0443,0.9
2023-04-23 04:00:00,0.0435,isyeri,ilkbahar,weekend,4,4,0.0443,0.9
2023-04-23 05:00:00,0.0559,isyeri,ilkbahar,weekend,5,4,0.0554,0.9
2023-04-23 06:00:00,0.0925,isyeri,ilkbahar,weekend,6,4,0.0831,0.9
2023-04-23 07:00:00,0.2354,isyeri,ilkbahar,weekend,7,4,0.2217,0.9
2023-04-23 08:00:00,0.3804,isyeri,ilkbahar,weekend,8,4,0.388,0.9
2023-04-23 09:00:00,0.513,isyeri,ilkbahar,weekend,9,4,0.4711,0.9
2023-04-23 10:00:00,0.4951,isyeri,ilkbahar,weekend,10,4,0.4877,0.9
2023-04-23 11:00:00,0.4952,isyeri,ilkbahar,weekend,11,4,0.4877,0.9
2023-04-23 12:00:00,0.356,isyeri,ilkbahar,weekend,12,4,0.4545,0.9
2023-04-23 13:00:00,0.4931,isyeri,ilkbahar,weekend,13,4,0.4711,0.9
2023-04-23 14:00:00,0.4938,isyeri,ilkbahar,weekend,14,4,0.4877,0.9
2023-04-23 15:00:00,0.5202,isyeri,ilkbahar,weekend,15,4,0.4711,0.9
2023-04-23 16:00:00,0.4602,isyeri,ilkbahar,weekend,16,4,0.4157,0.9
2023-04-23 17:00:00,0.3169,isyeri,ilkbahar,weekend,17,4,0.3048,0.9
2023-04-23 18:00:00,0.2041,isyeri,ilkbahar,weekend,18,4,0.194,0.9
2023-04-23 19:00:00,0.1358,isyeri,ilkbahar,weekend,19,4,0.1386,0.9
2023-04-23 20:00:00,0.0966,isyeri,ilkbahar,weekend,20,4,0.0998,0.9
2023-04-23 21:00:00,0.0776,isyeri,ilkbahar,weekend,21,4,0.0831,0.9
2023-04-23 22:00:00,0.0681,isyeri,ilkbahar,weekend,22,4,0.0665,0.9
2023-04-23 23:00:00,0.0548,isyeri,ilkbahar,weekend,23,4,0.0554,0.9
2023-04-24 00:00:00,0.1545,isyeri,ilkbahar,weekday,0,4,0.1584,0.9
2023-04-24 01:00:00,0.1075,isyeri,ilkbahar,weekday,1,4,0.1267,0.9
2023-04-24 02:00:00,0.14,isyeri,ilkbahar,weekday,2,4,0.1267,0.9
2023-04-24 03:00:00,0.128,isyeri,ilkbahar,weekday,3,4,0.1267,0.9
2023-04-24 04:00:00,0.1266,isyeri,ilkbahar,weekday,4,4,0.1267,0.9
2023-04-24 05:00:00,0.159,isyeri,ilkbahar,weekday,5,4,0.1584,0.9
2023-04-24 06:00:00,0.2316,isyeri,ilkbahar,weekday,6,4,0.2375,0.9
2023-04-24 07:00:00,0.6592,isyeri,ilkbahar,weekday,7,4,0.6334,0.9
2023-04-24 08:00:00,1.1119,isyeri,ilkbahar,weekday,8,4,1.1085,0.9
2023-04-24 09:00:00,1.4452,isyeri,ilkbahar,weekday,9,4,1.346,0.9
2023-04-24 10:00:00,1.7332,isyeri,ilkbahar,weekday,10,4,1.3935,0.9
2023-04-24 11:00:00,1.5546,isyeri,ilkbahar,weekday,11,4,1.3935,0.9
2023-04-24 12:00:00,1.1886,isyeri,ilkbahar,weekday,12,4,1.2985,0.9
2023-04-24 13:00:00,1.2857,isyeri,ilkbahar,weekday,13,4,1.346,0.9
2023-04-24 14:00:00,1.5497,isyeri,ilkbahar,weekday,14,4,1.3935,0.9
2023-04-24 15:00:00,1.3279,isyeri,ilkbahar,weekday,15,4,1.346,0.9
2023-04-24 16:00:00,1.1567,isyeri,ilkbahar,weekday,16,4,1.1877,0.9
2023-04-24 17:00:00,0.8343,isyeri,ilkbahar,weekday,17,4,0.871,0.9
2023-04-24 18:00:00,0.5795,isyeri,ilkbahar,weekday,18,4,0.5543,0.9
2023-04-24 19:00:00,0.4108,isyeri,ilkbahar,weekday,19,4,0.3959,0.9
2023-04-24 20:00:00,0.2765,isyeri,ilkbahar,weekday,20,4,0.285,0.9
2023-04-24 21:00:00,0.2521,isyeri,ilkbahar,weekday,21,4,0.2375,0.9
2023-04-24 22:00:00,0.1994,isyeri,ilkbahar,weekday,22,4,0.19,0.9
2023-04-24 23:00:00,0.1712,isyeri,ilkbahar,weekday,23,4,0.1584,0.9
2023-04-25 00:00:00,0.1528,isyeri,ilkbahar,weekday,0,4,0.1584,0.9
2023-04-25 01:00:00,0.116,isyeri,ilkbahar,weekday,1,4,0.1267,0.9
2023-04-25 02:00:00,0.1344,isyeri,ilkbahar,weekday,2,4,0.1267,0.9
2023-04-25 03:00:00,0.137,isyeri,ilkbahar,weekday,3,4,0.1267,0.9
2023-04-25 04:00:00,0.1341,isyeri,ilkbahar,weekday,4,4,0.1267,0.9
2023-04-25 05:00:00,0.1589,isyeri,ilkbahar,weekday,5,4,0.1584,0.9
2023-04-25 06:00:00,0.2434,isyeri,ilkbahar,weekday,6,4,0.2375,0.9
2023-04-25 07:00:00,0.6372,isyeri,ilkbahar,weekday,7,4,0.6334,0.9
2023-04-25 08:00:00,1.0924,isyeri,ilkbahar,weekday,8,4,1.1085,0.9
2023-04-25 09:00:00,1.1384,isyeri,ilkbahar,weekday,9,4,1.346,0.9
2023-04-25 10:00:00,1.2882,isyeri,ilkbahar,weekday,10,4,1.3935,0.9
2023-04-25 11:00:00,1.5993,isyeri,ilkbahar,weekday,11,4,1.3935,0.9
2023-04-25 12:00:00,1.2552,isyeri,ilkbahar,weekday,12,4,1.2985,0.9
2023-04-25 13:00:00,1.2709,isyeri,ilkbahar,weekday,13,4,1.346,0.9
2023-04-25 14:00:00,1.3854,isyeri,ilkbahar,weekday,14,4,1.3935,0.9
2023-04-25 15:00:00,1.2599,isyeri,ilkbahar,weekday,15,4,1.346,0.9
2023-04-25 16:00:00,1.2465,isyeri,ilkbahar,weekday,16,4,1.1877,0.9
2023-04-25 17:00:00,0.8751,isyeri,ilkbahar,weekday,17,4,0.871,0.9
2023-04-25 18:00:00,0.4771,isyeri,ilkbahar,weekday,18,4,0.5543,0.9
2023-04-25 19:00:00,0.4176,isyeri,ilkbahar,weekday,19,4,0.3959,0.9
2023-04-25 20:00:00,0.319,isyeri,ilkbahar,weekday,20,4,0.285,0.9
2023-04-25 21:00:00,0.2484,isyeri,ilkbahar,weekday,21,4,0.2375,0.9
2023-04-25 22:00:00,0.1793,isyeri,ilkbahar,weekday,22,4,0.19,0.9
2023-04-25 23:00:00,0.1571,isyeri,ilkbahar,weekday,23,4,0.1584,0.9
2023-04-26 00:00:00,0.1533,isyeri,ilkbahar,weekday,0,4,0.1584,0.9
2023-04-26 01:00:00,0.1336,isyeri,ilkbahar,weekday,1,4,0.1267,0.9
2023-04-26 02:00:00,0.1334,isyeri,ilkbahar,weekday,2,4,0.1267,0.9
2023-04-26 03:00:00,0.1234,isyeri,ilkbahar,weekday,3,4,0.1267,0.9
2023-04-26 04:00:00,0.1341,isyeri,ilkbahar,weekday,4,4,0.1267,0.9
2023-04-26 05:00:00,0.1548,isyeri,ilkbahar,weekday,5,4,0.1584,0.9
2023-04-26 06:00:00,0.237,isyeri,ilkbahar,weekday,6,4,0.2375,0.9
2023-04-26 07:00:00,0.5797,isyeri,ilkbahar,weekday,7,4,0.6334,0.9
2023-04-26 08:00:00,1.1731,isyeri,ilkbahar,weekday,8,4,1.1085,0.9
2023-04-26 09:00:00,1.4335,isyeri,ilkbahar,weekday,9,4,1.346,0.9
2023-04-26 10:00:00,1.3029,isyeri,ilkbahar,weekday,10,4,1.3935,0.9
2023-04-26 11:00:00,1.3099,isyeri,ilkbahar,weekday,11,4,1.3935,0.9
2023-04-26 12:00:00,1.402,isyeri,ilkbahar,weekday,12,4,1.2985,0.9
2023-04-26 13:00:00,1.461,isyeri,ilkbahar,weekday,13,4,1.346,0.9
2023-04-26 14:00:00,1.4695,isyeri,ilkbahar,weekday,14,4,1.3935,0.9
2023-04-26 15:00:00,1.4544,isyeri,ilkbahar,weekday,15,4,1.346,0.9
2023-04-26 16:00:00,1.3508,isyeri,ilkbahar,weekday,16,4,1.1877,0.9
2023-04-26 17:00:00,0.7263,isyeri,ilkbahar,weekday,17,4,0.871,0.9
2023-04-26 18:00:00,0.5037,isyeri,ilkbahar,weekday,18,4,0.5543,0.9
2023-04-26 19:00:00,0.3587,isyeri,ilkbahar,weekday,19,4,0.3959,0.9
2023-04-26 20:00:00,0.2853,isyeri,ilkbahar,weekday,20,4,0.285,0.9
2023-04-26 21:00:00,0.2511,isyeri,ilkbahar,weekday,21,4,0.2375,0.9
2023-04-26 22:00:00,0.1559,isyeri,ilkbahar,weekday,22,4,0.19,0.9
2023-04-26 23:00:00,0.1859,isyeri,ilkbahar,weekday,23,4,0.1584,0.9
2023-04-27 00:00:00,0.1798,isyeri,ilkbahar,weekday,0,4,0.1584,0.9
2023-04-27 01:00:00,0.1193,isyeri,ilkbahar,weekday,1,4,0.1267,0.9
2023-04-27 02:00:00,0.1147,isyeri,ilkbahar,weekday,2,4,0.1267,0.9
2023-04-27 03:00:00,0.1205,isyeri,ilkbahar,weekday,3,4,0.1267,0.9
2023-04-27 04:00:00,0.1403,isyeri,ilkbahar,weekday,4,4,0.1267,0.9
2023-04-27 05:00:00,0.1502,isyeri,ilkbahar,weekday,5,4,0.1584,0.9
2023-04-27 06:00:00,0.2144,isyeri,ilkbahar,weekday,6,4,0.2375,0.9
2023-04-27 07:00:00,0.6304,isyeri,ilkbahar,weekday,7,4,0.6334,0.9
2023-04-27 08:00:00,1.0749,isyeri,ilkbahar,weekday,8,4,1.1085,0.9
2023-04-27 09:00:00,1.3468,isyeri,ilkbahar,weekday,9,4,1.346,0.9
2023-04-27 10:00:00,1.3503,isyeri,ilkbahar,weekday,10,4,1.3935,0.9
2023-04-27 11:00:00,1.2289,isyeri,ilkbahar,weekday,11,4,1.3935,0.9
2023-04-27 12:00:00,1.3364,isyeri,ilkbahar,weekday,12,4,1.2985,0.9
2023-04-27 13:00:00,1.4758,isyeri,ilkbahar,weekday,13,4,1.346,0.9
2023-04-27 14:00:00,1.3338,isyeri,ilkbahar,weekday,14,4,1.3935,0.9
2023-04-27 15:00:00,1.4658,isyeri,ilkbahar,weekday,15,4,1.346,0.9
2023-04-27 16:00:00,1.0749,isyeri,ilkbahar,weekday,16,4,1.1877,0.9
2023-04-27 17:00:00,0.9739,isyeri,ilkbahar,weekday,17,4,0.871,0.9
2023-04-27 18:00:00,0.5887,isyeri,ilkbahar,weekday,18,4,0.5543,0.9
2023-04-27 19:00:00,0.4115,isyeri,ilkbahar,weekday,19,4,0.3959,0.9
2023-04-27 20:00:00,0.3379,isyeri,ilkbahar,weekday,20,4,0.285,0.9
2023-04-27 21:00:00,0.2389,isyeri,ilkbahar,weekday,21,4,0.2375,0.9
2023-04-27 22:00:00,0.1919,isyeri,ilkbahar,weekday,22,4,0.19,0.9
2023-04-27 23:00:00,0.1534,isyeri,ilkbahar,weekday,23,4,0.1584,0.9
2023-04-28 00:00:00,0.1589,isyeri,ilkbahar,weekday,0,4,0.1584,0.9
2023-04-28 01:00:00,0.1035,isyeri,ilkbahar,weekday,1,4,0.1267,0.9
2023-04-28 02:00:00,0.1195,isyeri,ilkbahar,weekday,2,4,0.1267,0.9
2023-04-28 03:00:00,0.1403,isyeri,ilkbahar,weekday,3,4,0.1267,0.9
2023-04-28 04:00:00,0.1254,isyeri,ilkbahar,weekday,4,4,0.1267,0.9
2023-04-28 05:00:00,0.1491,isyeri,ilkbahar,weekday,5,4,0.1584,0.9
2023-04-28 06:00:00,0.2208,isyeri,ilkbahar,weekday,6,4,0.2375,0.9
2023-04-28 07:00:00,0.6232,isyeri,ilkbahar,weekday,7,4,0.6334,0.9
2023-04-28 08:00:00,1.1438,isyeri,ilkbahar,weekday,8,4,1.1085,0.9
2023-04-28 09:00:00,1.2708,isyeri,ilkbahar,weekday,9,4,1.346,0.9
2023-04-28 10:00:00,1.4402,isyeri,ilkbahar,weekday,10,4,1.3935,0.9
2023-04-28 11:00:00,1.3308,isyeri,ilkbahar,weekday,11,4,1.3935,0.9
2023-04-28 12:00:00,1.2475,isyeri,ilkbahar,weekday,12,4,1.2985,0.9
2023-04-28 13:00:00,1.2054,isyeri,ilkbahar,weekday,13,4,1.346,0.9
2023-04-28 14:00:00,1.5496,isyeri,ilkbahar,weekday,14,4,1.3935,0.9
2023-04-28 15:00:00,1.5017,isyeri,ilkbahar,weekday,15,4,1.346,0.9
2023-04-28 16:00:00,1.2378,isyeri,ilkbahar,weekday,16,4,1.1877,0.9
2023-04-28 17:00:00,1.075,isyeri,ilkbahar,weekday,17,4,0.871,0.9
2023-04-28 18:00:00,0.4933,isyeri,ilkbahar,weekday,18,4,0.5543,0.9
2023-04-28 19:00:00,0.3504,isyeri,ilkbahar,weekday,19,4,0.3959,0.9
2023-04-28 20:00:00,0.2925,isyeri,ilkbahar,weekday,20,4,0.285,0.9
2023-04-28 21:00:00,0.1976,isyeri,ilkbahar,weekday,21,4,0.2375,0.9
2023-04-28 22:00:00,0.1832,isyeri,ilkbahar,weekday,22,4,0.19,0.9
2023-04-28 23:00:00,0.1645,isyeri,ilkbahar,weekday,23,4,0.1584,0.9
2023-04-29 00:00:00,0.0489,isyeri,ilkbahar,weekend,0,4,0.0554,0.9
2023-04-29 01:00:00,0.0418,isyeri,ilkbahar,weekend,1,4,0.0443,0.9
2023-04-29 02:00:00,0.041,isyeri,ilkbahar,weekend,2,4,0.0443,0.9
2023-04-29 03:00:00,0.0426,isyeri,ilkbahar,weekend,3,4,0.0443,0.9
2023-04-29 04:00:00,0.0479,isyeri,ilkbahar,weekend,4,4,0.0443,0.9
2023-04-29 05:00:00,0.0478,isyeri,ilkbahar,weekend,5,4,0.0554,0.9
2023-04-29 06:00:00,0.0741,isyeri,ilkbahar,weekend,6,4,0.0831,0.9
2023-04-29 07:00:00,0.244,isyeri,ilkbahar,weekend,7,4,0.2217,0.9
2023-04-29 08:00:00,0.3346,isyeri,ilkbahar,weekend,8,4,0.388,0.9
2023-04-29 09:00:00,0.5059,isyeri,ilkbahar,weekend,9,4,0.4711,0.9
2023-04-29 10:00:00,0.4998,isyeri,ilkbahar,weekend,10,4,0.4877,0.9
2023-04-29 11:00:00,0.4558,isyeri,ilkbahar,weekend,11,4,0.4877,0.9
2023-04-29 12:00:00,0.3763,isyeri,ilkbahar,weekend,12,4,0.4545,0.9
2023-04-29 13:00:00,0.5046,isyeri,ilkbahar,weekend,13,4,0.4711,0.9
2023-04-29 14:00:00,0.4913,isyeri,ilkbahar,weekend,14,4,0.4877,0.9
2023-04-29 15:00:00,0.4816,isyeri,ilkbahar,weekend,15,4,0.4711,0.9
2023-04-29 16:00:00,0.3893,isyeri,ilkbahar,weekend,16,4,0.4157,0.9
2023-04-29 17:00:00,0.2947,isyeri,ilkbahar,weekend,17,4,0.3048,0.9
2023-04-29 18:00:00,0.1997,isyeri,ilkbahar,weekend,18,4,0.194,0.9
2023-04-29 19:00:00,0.1489,isyeri,ilkbahar,weekend,19,4,0.1386,0.9
2023-04-29 20:00:00,0.0972,isyeri,ilkbahar,weekend,20,4,0.0998,0.9
2023-04-29 21:00:00,0.0846,isyeri,ilkbahar,weekend,21,4,0.0831,0.9
2023-04-29 22:00:00,0.0727,isyeri,ilkbahar,weekend,22,4,0.0665,0.9
2023-04-29 23:00:00,0.0564,isyeri,ilkbahar,weekend,23,4,0.0554,0.9
2023-04-30 00:00:00,0.06,isyeri,ilkbahar,weekend,0,4,0.0554,0.9
2023-04-30 01:00:00,0.0508,isyeri,ilkbahar,weekend,1,4,0.0443,0.9
2023-04-30 02:00:00,0.044,isyeri,ilkbahar,weekend,2,4,0.0443,0.9
2023-04-30 03:00:00,0.0463,isyeri,ilkbahar,weekend,3,4,0.0443,0.9
2023-04-30 04:00:00,0.0427,isyeri,ilkbahar,weekend,4,4,0.0443,0.9
2023-04-30 05:00:00,0.0538,isyeri,ilkbahar,weekend,5,4,0.0554,0.9
2023-04-30 06:00:00,0.0765,isyeri,ilkbahar,weekend,6,4,0.0831,0.9
2023-04-30 07:00:00,0.2298,isyeri,ilkbahar,weekend,7,4,0.2217,0.9
2023-04-30 08:00:00,0.3466,isyeri,ilkbahar,weekend,8,4,0.388,0.9
2023-04-30 09:00:00,0.4315,isyeri,ilkbahar,weekend,9,4,0.4711,0.9
2023-04-30 10:00:00,0.5324,isyeri,ilkbahar,weekend,10,4,0.4877,0.9
2023-04-30 11:00:00,0.4363,isyeri,ilkbahar,weekend,11,4,0.4877,0.9
2023-04-30 12:00:00,0.5294,isyeri,ilkbahar,weekend,12,4,0.4545,0.9
2023-04-30 13:00:00,0.4295,isyeri,ilkbahar,weekend,13,4,0.4711,0.9
2023-04-30 14:00:00,0.3733,isyeri,ilkbahar,weekend,14,4,0.4877,0.9
2023-04-30 15:00:00,0.4364,isyeri,ilkbahar,weekend,15,4,0.4711,0.9
2023-04-30 16:00:00,0.3903,isyeri,ilkbahar,weekend,16,4,0.4157,0.9
2023-04-30 17:00:00,0.2958,isyeri,ilkbahar,weekend,17,4,0.3048,0.9
2023-04-30 18:00:00,0.1739,isyeri,ilkbahar,weekend,18,4,0.194,0.9
2023-04-30 19:00:00,0.1563,isyeri,ilkbahar,weekend,19,4,0.1386,0.9
2023-04-30 20:00:00,0.0964,isyeri,ilkbahar,weekend,20,4,0.0998,0.9
2023-04-30 21:00:00,0.0869,isyeri,ilkbahar,weekend,21,4,0.0831,0.9
2023-04-30 22:00:00,0.0656,isyeri,ilkbahar,weekend,22,4,0.0665,0.9
2023-04-30 23:00:00,0.05,isyeri,ilkbahar,weekend,23,4,0.0554,0.9
