timestamp,consumption_kwh,profile_type,season,day_type,hour,month,base_load_kwh,seasonal_factor
2023-04-17 20:00:00,0.4932,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-17 21:00:00,0.404,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-17 22:00:00,0.2719,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-17 23:00:00,0.1755,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-18 00:00:00,0.1461,ev,ilkbahar,weekday,0,4,0.1383,0.85
2023-04-18 01:00:00,0.1177,ev,ilkbahar,weekday,1,4,0.1132,0.85
2023-04-18 02:00:00,0.1135,ev,ilkbahar,weekday,2,4,0.1006,0.85
2023-04-18 03:00:00,0.1095,ev,ilkbahar,weekday,3,4,0.1006,0.85
2023-04-18 04:00:00,0.0988,ev,ilkbahar,weekday,4,4,0.1069,0.85
2023-04-18 05:00:00,0.1312,ev,ilkbahar,weekday,5,4,0.1383,0.85
2023-04-18 06:00:00,0.2766,ev,ilkbahar,weekday,6,4,0.2829,0.85
2023-04-18 07:00:00,0.4838,ev,ilkbahar,weekday,7,4,0.4275,0.85
2023-04-18 08:00:00,0.3269,ev,ilkbahar,weekday,8,4,0.3458,0.85
2023-04-18 09:00:00,0.2604,ev,ilkbahar,weekday,9,4,0.2389,0.85
2023-04-18 10:00:00,0.1906,ev,ilkbahar,weekday,10,4,0.2012,0.85
2023-04-18 11:00:00,0.1948,ev,ilkbahar,weekday,11,4,0.1886,0.85
2023-04-18 12:00:00,0.2251,ev,ilkbahar,weekday,12,4,0.22,0.85
2023-04-18 13:00:00,0.1834,ev,ilkbahar,weekday,13,4,0.2012,0.85
2023-04-18 14:00:00,0.1972,ev,ilkbahar,weekday,14,4,0.1886,0.85
2023-04-18 15:00:00,0.2261,ev,ilkbahar,weekday,15,4,0.2075,0.85
2023-04-18 16:00:00,0.2438,ev,ilkbahar,weekday,16,4,0.2515,0.85
2023-04-18 17:00:00,0.3872,ev,ilkbahar,weekday,17,4,0.4087,0.85
2023-04-18 18:00:00,0.5549,ev,ilkbahar,weekday,18,4,0.5658,0.85
2023-04-18 19:00:00,0.6123,ev,ilkbahar,weekday,19,4,0.6161,0.85
2023-04-18 20:00:00,0.5575,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-18 21:00:00,0.2728,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-18 22:00:00,0.3203,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-18 23:00:00,0.1787,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-19 00:00:00,0.1304,ev,ilkbahar,weekday,0,4,0.1383,0.85
2023-04-19 01:00:00,0.115,ev,ilkbahar,weekday,1,4,0.1132,0.85
2023-04-19 02:00:00,0.1059,ev,ilkbahar,weekday,2,4,0.1006,0.85
2023-04-19 03:00:00,0.091,ev,ilkbahar,weekday,3,4,0.1006,0.85
2023-04-19 04:00:00,0.1145,ev,ilkbahar,weekday,4,4,0.1069,0.85
2023-04-19 05:00:00,0.1584,ev,ilkbahar,weekday,5,4,0.1383,0.85
2023-04-19 06:00:00,0.2591,ev,ilkbahar,weekday,6,4,0.2829,0.85
2023-04-19 07:00:00,0.4354,ev,ilkbahar,weekday,7,4,0.4275,0.85
2023-04-19 08:00:00,0.383,ev,ilkbahar,weekday,8,4,0.3458,0.85
2023-04-19 09:00:00,0.2491,ev,ilkbahar,weekday,9,4,0.2389,0.85
2023-04-19 10:00:00,0.217,ev,ilkbahar,weekday,10,4,0.2012,0.85
2023-04-19 11:00:00,0.2112,ev,ilkbahar,weekday,11,4,0.1886,0.85
2023-04-19 12:00:00,0.2304,ev,ilkbahar,weekday,12,4,0.22,0.85
2023-04-19 13:00:00,0.2049,ev,ilkbahar,weekday,13,4,0.2012,0.85
2023-04-19 14:00:00,0.1854,ev,ilkbahar,weekday,14,4,0.1886,0.85
2023-04-19 15:00:00,0.2027,ev,ilkbahar,weekday,15,4,0.2075,0.85
2023-04-19 16:00:00,0.2293,ev,ilkbahar,weekday,16,4,0.2515,0.85
2023-04-19 17:00:00,0.3886,ev,ilkbahar,weekday,17,4,0.4087,0.85
2023-04-19 18:00:00,0.5853,ev,ilkbahar,weekday,18,4,0.5658,0.85
2023-04-19 19:00:00,0.5538,ev,ilkbahar,weekday,19,4,0.6161,0.85
2023-04-19 20:00:00,0.4219,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-19 21:00:00,0.3884,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-19 22:00:00,0.2691,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-19 23:00:00,0.1893,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-20 00:00:00,0.1464,ev,ilkbahar,weekday,0,4,0.1383,0.85
2023-04-20 01:00:00,0.1176,ev,ilkbahar,weekday,1,4,0.1132,0.85
2023-04-20 02:00:00,0.1029,ev,ilkbahar,weekday,2,4,0.1006,0.85
2023-04-20 03:00:00,0.118,ev,ilkbahar,weekday,3,4,0.1006,0.85
2023-04-20 04:00:00,0.116,ev,ilkbahar,weekday,4,4,0.1069,0.85
2023-04-20 05:00:00,0.1296,ev,ilkbahar,weekday,5,4,0.1383,0.85
2023-04-20 06:00:00,0.2796,ev,ilkbahar,weekday,6,4,0.2829,0.85
2023-04-20 07:00:00,0.4465,ev,ilkbahar,weekday,7,4,0.4275,0.85
2023-04-20 08:00:00,0.28,ev,ilkbahar,weekday,8,4,0.3458,0.85
2023-04-20 09:00:00,0.2266,ev,ilkbahar,weekday,9,4,0.2389,0.85
2023-04-20 10:00:00,0.2183,ev,ilkbahar,weekday,10,4,0.2012,0.85
2023-04-20 11:00:00,0.1855,ev,ilkbahar,weekday,11,4,0.1886,0.85
2023-04-20 12:00:00,0.2248,ev,ilkbahar,weekday,12,4,0.22,0.85
2023-04-20 13:00:00,0.1662,ev,ilkbahar,weekday,13,4,0.2012,0.85
2023-04-20 14:00:00,0.173,ev,ilkbahar,weekday,14,4,0.1886,0.85
2023-04-20 15:00:00,0.1854,ev,ilkbahar,weekday,15,4,0.2075,0.85
2023-04-20 16:00:00,0.2774,ev,ilkbahar,weekday,16,4,0.2515,0.85
2023-04-20 17:00:00,0.4328,ev,ilkbahar,weekday,17,4,0.4087,0.85
2023-04-20 18:00:00,0.5416,ev,ilkbahar,weekday,18,4,0.5658,0.85
2023-04-20 19:00:00,0.6326,ev,ilkbahar,weekday,19,4,0.6161,0.85
2023-04-20 20:00:00,0.4785,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-20 21:00:00,0.397,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-20 22:00:00,0.2781,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-20 23:00:00,0.1975,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-21 00:00:00,0.1257,ev,ilkbahar,weekday,0,4,0.1383,0.85
2023-04-21 01:00:00,0.1163,ev,ilkbahar,weekday,1,4,0.1132,0.85
2023-04-21 02:00:00,0.0972,ev,ilkbahar,weekday,2,4,0.1006,0.85
2023-04-21 03:00:00,0.0996,ev,ilkbahar,weekday,3,4,0.1006,0.85
2023-04-21 04:00:00,0.1059,ev,ilkbahar,weekday,4,4,0.1069,0.85
2023-04-21 05:00:00,0.1414,ev,ilkbahar,weekday,5,4,0.1383,0.85
2023-04-21 06:00:00,0.3201,ev,ilkbahar,weekday,6,4,0.2829,0.85
2023-04-21 07:00:00,0.4483,ev,ilkbahar,weekday,7,4,0.4275,0.85
2023-04-21 08:00:00,0.3802,ev,ilkbahar,weekday,8,4,0.3458,0.85
2023-04-21 09:00:00,0.2322,ev,ilkbahar,weekday,9,4,0.2389,0.85
2023-04-21 10:00:00,0.1973,ev,ilkbahar,weekday,10,4,0.2012,0.85
2023-04-21 11:00:00,0.1769,ev,ilkbahar,weekday,11,4,0.1886,0.85
2023-04-21 12:00:00,0.202,ev,ilkbahar,weekday,12,4,0.22,0.85
2023-04-21 13:00:00,0.2168,ev,ilkbahar,weekday,13,4,0.2012,0.85
2023-04-21 14:00:00,0.1767,ev,ilkbahar,weekday,14,4,0.1886,0.85
2023-04-21 15:00:00,0.2194,ev,ilkbahar,weekday,15,4,0.2075,0.85
2023-04-21 16:00:00,0.2857,ev,ilkbahar,weekday,16,4,0.2515,0.85
2023-04-21 17:00:00,0.4309,ev,ilkbahar,weekday,17,4,0.4087,0.85
2023-04-21 18:00:00,0.5631,ev,ilkbahar,weekday,18,4,0.5658,0.85
2023-04-21 19:00:00,0.5612,ev,ilkbahar,weekday,19,4,0.6161,0.85
2023-04-21 20:00:00,0.5513,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-21 21:00:00,0.3963,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-21 22:00:00,0.2711,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-21 23:00:00,0.1901,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-22 00:00:00,0.1564,ev,ilkbahar,weekend,0,4,0.1591,0.85
2023-04-22 01:00:00,0.1522,ev,ilkbahar,weekend,1,4,0.1301,0.85
2023-04-22 02:00:00,0.1011,ev,ilkbahar,weekend,2,4,0.1157,0.85
2023-04-22 03:00:00,0.1094,ev,ilkbahar,weekend,3,4,0.1157,0.85
2023-04-22 04:00:00,0.1338,ev,ilkbahar,weekend,4,4,0.1229,0.85
2023-04-22 05:00:00,0.1439,ev,ilkbahar,weekend,5,4,0.1591,0.85
2023-04-22 06:00:00,0.3345,ev,ilkbahar,weekend,6,4,0.3254,0.85
2023-04-22 07:00:00,0.4725,ev,ilkbahar,weekend,7,4,0.4916,0.85
2023-04-22 08:00:00,0.3502,ev,ilkbahar,weekend,8,4,0.3977,0.85
2023-04-22 09:00:00,0.3131,ev,ilkbahar,weekend,9,4,0.2747,0.85
2023-04-22 10:00:00,0.2185,ev,ilkbahar,weekend,10,4,0.2314,0.85
2023-04-22 11:00:00,0.1981,ev,ilkbahar,weekend,11,4,0.2169,0.85
2023-04-22 12:00:00,0.28,ev,ilkbahar,weekend,12,4,0.2531,0.85
2023-04-22 13:00:00,0.2545,ev,ilkbahar,weekend,13,4,0.2314,0.85
2023-04-22 14:00:00,0.2325,ev,ilkbahar,weekend,14,4,0.2169,0.85
2023-04-22 15:00:00,0.2336,ev,ilkbahar,weekend,15,4,0.2386,0.85
2023-04-22 16:00:00,0.2936,ev,ilkbahar,weekend,16,4,0.2892,0.85
2023-04-22 17:00:00,0.4752,ev,ilkbahar,weekend,17,4,0.47,0.85
2023-04-22 18:00:00,0.6569,ev,ilkbahar,weekend,18,4,0.6507,0.85
2023-04-22 19:00:00,0.7756,ev,ilkbahar,weekend,19,4,0.7085,0.85
2023-04-22 20:00:00,0.555,ev,ilkbahar,weekend,20,4,0.5929,0.85
2023-04-22 21:00:00,0.4082,ev,ilkbahar,weekend,21,4,0.4193,0.85
2023-04-22 22:00:00,0.3326,ev,ilkbahar,weekend,22,4,0.3037,0.85
2023-04-22 23:00:00,0.2507,ev,ilkbahar,weekend,23,4,0.2169,0.85
2023-04-23 00:00:00,0.1595,ev,ilkbahar,weekend,0,4,0.1591,0.85
2023-04-23 01:00:00,0.1101,ev,ilkbahar,weekend,1,4,0.1301,0.85
2023-04-23 02:00:00,0.1102,ev,ilkbahar,weekend,2,4,0.1157,0.85
2023-04-23 03:00:00,0.1278,ev,ilkbahar,weekend,3,4,0.1157,0.85
2023-04-23 04:00:00,0.1336,ev,ilkbahar,weekend,4,4,0.1229,0.85
2023-04-23 05:00:00,0.1769,ev,ilkbahar,weekend,5,4,0.1591,0.85
2023-04-23 06:00:00,0.3332,ev,ilkbahar,weekend,6,4,0.3254,0.85
2023-04-23 07:00:00,0.5295,ev,ilkbahar,weekend,7,4,0.4916,0.85
2023-04-23 08:00:00,0.4394,ev,ilkbahar,weekend,8,4,0.3977,0.85
2023-04-23 09:00:00,0.2715,ev,ilkbahar,weekend,9,4,0.2747,0.85
2023-04-23 10:00:00,0.224,ev,ilkbahar,weekend,10,4,0.2314,0.85
2023-04-23 11:00:00,0.2153,ev,ilkbahar,weekend,11,4,0.2169,0.85
2023-04-23 12:00:00,0.2161,ev,ilkbahar,weekend,12,4,0.2531,0.85
2023-04-23 13:00:00,0.2446,ev,ilkbahar,weekend,13,4,0.2314,0.85
2023-04-23 14:00:00,0.236,ev,ilkbahar,weekend,14,4,0.2169,0.85
2023-04-23 15:00:00,0.2492,ev,ilkbahar,weekend,15,4,0.2386,0.85
2023-04-23 16:00:00,0.3498,ev,ilkbahar,weekend,16,4,0.2892,0.85
2023-04-23 17:00:00,0.3815,ev,ilkbahar,weekend,17,4,0.47,0.85
2023-04-23 18:00:00,0.5864,ev,ilkbahar,weekend,18,4,0.6507,0.85
2023-04-23 19:00:00,0.6715,ev,ilkbahar,weekend,19,4,0.7085,0.85
2023-04-23 20:00:00,0.5898,ev,ilkbahar,weekend,20,4,0.5929,0.85
2023-04-23 21:00:00,0.449,ev,ilkbahar,weekend,21,4,0.4193,0.85
2023-04-23 22:00:00,0.3488,ev,ilkbahar,weekend,22,4,0.3037,0.85
2023-04-23 23:00:00,0.2234,ev,ilkbahar,weekend,23,4,0.2169,0.85
2023-04-24 00:00:00,0.1456,ev,ilkbahar,weekday,0,4,0.1383,0.85
2023-04-24 01:00:00,0.1198,ev,ilkbahar,weekday,1,4,0.1132,0.85
2023-04-24 02:00:00,0.1084,ev,ilkbahar,weekday,2,4,0.1006,0.85
2023-04-24 03:00:00,0.1009,ev,ilkbahar,weekday,3,4,0.1006,0.85
2023-04-24 04:00:00,0.1005,ev,ilkbahar,weekday,4,4,0.1069,0.85
2023-04-24 05:00:00,0.1246,ev,ilkbahar,weekday,5,4,0.1383,0.85
2023-04-24 06:00:00,0.2856,ev,ilkbahar,weekday,6,4,0.2829,0.85
2023-04-24 07:00:00,0.4067,ev,ilkbahar,weekday,7,4,0.4275,0.85
2023-04-24 08:00:00,0.3507,ev,ilkbahar,weekday,8,4,0.3458,0.85
2023-04-24 09:00:00,0.2607,ev,ilkbahar,weekday,9,4,0.2389,0.85
2023-04-24 10:00:00,0.1995,ev,ilkbahar,weekday,10,4,0.2012,0.85
2023-04-24 11:00:00,0.1789,ev,ilkbahar,weekday,11,4,0.1886,0.85
2023-04-24 12:00:00,0.2205,ev,ilkbahar,weekday,12,4,0.22,0.85
2023-04-24 13:00:00,0.2143,ev,ilkbahar,weekday,13,4,0.2012,0.85
2023-04-24 14:00:00,0.1553,ev,ilkbahar,weekday,14,4,0.1886,0.85
2023-04-24 15:00:00,0.2132,ev,ilkbahar,weekday,15,4,0.2075,0.85
2023-04-24 16:00:00,0.2265,ev,ilkbahar,weekday,16,4,0.2515,0.85
2023-04-24 17:00:00,0.4454,ev,ilkbahar,weekday,17,4,0.4087,0.85
2023-04-24 18:00:00,0.6645,ev,ilkbahar,weekday,18,4,0.5658,0.85
2023-04-24 19:00:00,0.6787,ev,ilkbahar,weekday,19,4,0.6161,0.85
2023-04-24 20:00:00,0.504,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-24 21:00:00,0.3598,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-24 22:00:00,0.2682,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-24 23:00:00,0.1731,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-25 00:00:00,0.1332,ev,ilkbahar,weekday,0,4,0.1383,0.85
2023-04-25 01:00:00,0.084,ev,ilkbahar,weekday,1,4,0.1132,0.85
2023-04-25 02:00:00,0.104,ev,ilkbahar,weekday,2,4,0.1006,0.85
2023-04-25 03:00:00,0.0925,ev,ilkbahar,weekday,3,4,0.1006,0.85
2023-04-25 04:00:00,0.1095,ev,ilkbahar,weekday,4,4,0.1069,0.85
2023-04-25 05:00:00,0.1309,ev,ilkbahar,weekday,5,4,0.1383,0.85
2023-04-25 06:00:00,0.2897,ev,ilkbahar,weekday,6,4,0.2829,0.85
2023-04-25 07:00:00,0.3698,ev,ilkbahar,weekday,7,4,0.4275,0.85
2023-04-25 08:00:00,0.329,ev,ilkbahar,weekday,8,4,0.3458,0.85
2023-04-25 09:00:00,0.2402,ev,ilkbahar,weekday,9,4,0.2389,0.85
2023-04-25 10:00:00,0.1787,ev,ilkbahar,weekday,10,4,0.2012,0.85
2023-04-25 11:00:00,0.1807,ev,ilkbahar,weekday,11,4,0.1886,0.85
2023-04-25 12:00:00,0.1957,ev,ilkbahar,weekday,12,4,0.22,0.85
2023-04-25 13:00:00,0.1786,ev,ilkbahar,weekday,13,4,0.2012,0.85
2023-04-25 14:00:00,0.2068,ev,ilkbahar,weekday,14,4,0.1886,0.85
2023-04-25 15:00:00,0.1866,ev,ilkbahar,weekday,15,4,0.2075,0.85
2023-04-25 16:00:00,0.22,ev,ilkbahar,weekday,16,4,0.2515,0.85
2023-04-25 17:00:00,0.3705,ev,ilkbahar,weekday,17,4,0.4087,0.85
2023-04-25 18:00:00,0.5458,ev,ilkbahar,weekday,18,4,0.5658,0.85
2023-04-25 19:00:00,0.6321,ev,ilkbahar,weekday,19,4,0.6161,0.85
2023-04-25 20:00:00,0.5178,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-25 21:00:00,0.385,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-25 22:00:00,0.2557,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-25 23:00:00,0.1915,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-26 00:00:00,0.1415,ev,ilkbahar,weekday,0,4,0.1383,0.85
2023-04-26 01:00:00,0.127,ev,ilkbahar,weekday,1,4,0.1132,0.85
2023-04-26 02:00:00,0.1056,ev,ilkbahar,weekday,2,4,0.1006,0.85
2023-04-26 03:00:00,0.118,ev,ilkbahar,weekday,3,4,0.1006,0.85
2023-04-26 04:00:00,0.1012,ev,ilkbahar,weekday,4,4,0.1069,0.85
2023-04-26 05:00:00,0.1228,ev,ilkbahar,weekday,5,4,0.1383,0.85
2023-04-26 06:00:00,0.311,ev,ilkbahar,weekday,6,4,0.2829,0.85
2023-04-26 07:00:00,0.4137,ev,ilkbahar,weekday,7,4,0.4275,0.85
2023-04-26 08:00:00,0.3783,ev,ilkbahar,weekday,8,4,0.3458,0.85
2023-04-26 09:00:00,0.234,ev,ilkbahar,weekday,9,4,0.2389,0.85
2023-04-26 10:00:00,0.1954,ev,ilkbahar,weekday,10,4,0.2012,0.85
2023-04-26 11:00:00,0.2097,ev,ilkbahar,weekday,11,4,0.1886,0.85
2023-04-26 12:00:00,0.2548,ev,ilkbahar,weekday,12,4,0.22,0.85
2023-04-26 13:00:00,0.1761,ev,ilkbahar,weekday,13,4,0.2012,0.85
2023-04-26 14:00:00,0.1698,ev,ilkbahar,weekday,14,4,0.1886,0.85
2023-04-26 15:00:00,0.1924,ev,ilkbahar,weekday,15,4,0.2075,0.85
2023-04-26 16:00:00,0.2484,ev,ilkbahar,weekday,16,4,0.2515,0.85
2023-04-26 17:00:00,0.4378,ev,ilkbahar,weekday,17,4,0.4087,0.85
2023-04-26 18:00:00,0.5805,ev,ilkbahar,weekday,18,4,0.5658,0.85
2023-04-26 19:00:00,0.6201,ev,ilkbahar,weekday,19,4,0.6161,0.85
2023-04-26 20:00:00,0.5578,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-26 21:00:00,0.3885,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-26 22:00:00,0.2996,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-26 23:00:00,0.2064,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-27 00:00:00,0.1281,ev,ilkbahar,weekday,0,4,0.1383,0.85
2023-04-27 01:00:00,0.114,ev,ilkbahar,weekday,1,4,0.1132,0.85
2023-04-27 02:00:00,0.1094,ev,ilkbahar,weekday,2,4,0.1006,0.85
2023-04-27 03:00:00,0.0943,ev,ilkbahar,weekday,3,4,0.1006,0.85
2023-04-27 04:00:00,0.1137,ev,ilkbahar,weekday,4,4,0.1069,0.85
2023-04-27 05:00:00,0.1379,ev,ilkbahar,weekday,5,4,0.1383,0.85
2023-04-27 06:00:00,0.2763,ev,ilkbahar,weekday,6,4,0.2829,0.85
2023-04-27 07:00:00,0.4678,ev,ilkbahar,weekday,7,4,0.4275,0.85
2023-04-27 08:00:00,0.3411,ev,ilkbahar,weekday,8,4,0.3458,0.85
2023-04-27 09:00:00,0.2422,ev,ilkbahar,weekday,9,4,0.2389,0.85
2023-04-27 10:00:00,0.1825,ev,ilkbahar,weekday,10,4,0.2012,0.85
2023-04-27 11:00:00,0.1695,ev,ilkbahar,weekday,11,4,0.1886,0.85
2023-04-27 12:00:00,0.2161,ev,ilkbahar,weekday,12,4,0.22,0.85
2023-04-27 13:00:00,0.2224,ev,ilkbahar,weekday,13,4,0.2012,0.85
2023-04-27 14:00:00,0.189,ev,ilkbahar,weekday,14,4,0.1886,0.85
2023-04-27 15:00:00,0.1985,ev,ilkbahar,weekday,15,4,0.2075,0.85
2023-04-27 16:00:00,0.2449,ev,ilkbahar,weekday,16,4,0.2515,0.85
2023-04-27 17:00:00,0.3889,ev,ilkbahar,weekday,17,4,0.4087,0.85
2023-04-27 18:00:00,0.6069,ev,ilkbahar,weekday,18,4,0.5658,0.85
2023-04-27 19:00:00,0.608,ev,ilkbahar,weekday,19,4,0.6161,0.85
2023-04-27 20:00:00,0.5239,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-27 21:00:00,0.3652,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-27 22:00:00,0.2846,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-27 23:00:00,0.199,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-28 00:00:00,0.1493,ev,ilkbahar,weekday,0,4,0.1383,0.85
2023-04-28 01:00:00,0.1225,ev,ilkbahar,weekday,1,4,0.1132,0.85
2023-04-28 02:00:00,0.1121,ev,ilkbahar,weekday,2,4,0.1006,0.85
2023-04-28 03:00:00,0.094,ev,ilkbahar,weekday,3,4,0.1006,0.85
2023-04-28 04:00:00,0.1094,ev,ilkbahar,weekday,4,4,0.1069,0.85
2023-04-28 05:00:00,0.1631,ev,ilkbahar,weekday,5,4,0.1383,0.85
2023-04-28 06:00:00,0.2626,ev,ilkbahar,weekday,6,4,0.2829,0.85
2023-04-28 07:00:00,0.4306,ev,ilkbahar,weekday,7,4,0.4275,0.85
2023-04-28 08:00:00,0.3286,ev,ilkbahar,weekday,8,4,0.3458,0.85
2023-04-28 09:00:00,0.1907,ev,ilkbahar,weekday,9,4,0.2389,0.85
2023-04-28 10:00:00,0.1914,ev,ilkbahar,weekday,10,4,0.2012,0.85
2023-04-28 11:00:00,0.2047,ev,ilkbahar,weekday,11,4,0.1886,0.85
2023-04-28 12:00:00,0.2489,ev,ilkbahar,weekday,12,4,0.22,0.85
2023-04-28 13:00:00,0.2007,ev,ilkbahar,weekday,13,4,0.2012,0.85
2023-04-28 14:00:00,0.1972,ev,ilkbahar,weekday,14,4,0.1886,0.85
2023-04-28 15:00:00,0.1901,ev,ilkbahar,weekday,15,4,0.2075,0.85
2023-04-28 16:00:00,0.2865,ev,ilkbahar,weekday,16,4,0.2515,0.85
2023-04-28 17:00:00,0.3654,ev,ilkbahar,weekday,17,4,0.4087,0.85
2023-04-28 18:00:00,0.4594,ev,ilkbahar,weekday,18,4,0.5658,0.85
2023-04-28 19:00:00,0.6658,ev,ilkbahar,weekday,19,4,0.6161,0.85
2023-04-28 20:00:00,0.5243,ev,ilkbahar,weekday,20,4,0.5155,0.85
2023-04-28 21:00:00,0.3863,ev,ilkbahar,weekday,21,4,0.3646,0.85
2023-04-28 22:00:00,0.2584,ev,ilkbahar,weekday,22,4,0.2641,0.85
2023-04-28 23:00:00,0.1848,ev,ilkbahar,weekday,23,4,0.1886,0.85
2023-04-29 00:00:00,0.159,ev,ilkbahar,weekend,0,4,0.1591,0.85
2023-04-29 01:00:00,0.1288,ev,ilkbahar,weekend,1,4,0.1301,0.85
2023-04-29 02:00:00,0.1114,ev,ilkbahar,weekend,2,4,0.1157,0.85
2023-04-29 03:00:00,0.1124,ev,ilkbahar,weekend,3,4,0.1157,0.85
2023-04-29 04:00:00,0.1195,ev,ilkbahar,weekend,4,4,0.1229,0.85
2023-04-29 05:00:00,0.1603,ev,ilkbahar,weekend,5,4,0.1591,0.85
2023-04-29 06:00:00,0.2697,ev,ilkbahar,weekend,6,4,0.3254,0.85
2023-04-29 07:00:00,0.5098,ev,ilkbahar,weekend,7,4,0.4916,0.85
2023-04-29 08:00:00,0.4088,ev,ilkbahar,weekend,8,4,0.3977,0.85
2023-04-29 09:00:00,0.333,ev,ilkbahar,weekend,9,4,0.2747,0.85
2023-04-29 10:00:00,0.2189,ev,ilkbahar,weekend,10,4,0.2314,0.85
2023-04-29 11:00:00,0.2205,ev,ilkbahar,weekend,11,4,0.2169,0.85
2023-04-29 12:00:00,0.242,ev,ilkbahar,weekend,12,4,0.2531,0.85
2023-04-29 13:00:00,0.2071,ev,ilkbahar,weekend,13,4,0.2314,0.85
2023-04-29 14:00:00,0.198,ev,ilkbahar,weekend,14,4,0.2169,0.85
2023-04-29 15:00:00,0.2597,ev,ilkbahar,weekend,15,4,0.2386,0.85
2023-04-29 16:00:00,0.2914,ev,ilkbahar,weekend,16,4,0.2892,0.85
2023-04-29 17:00:00,0.438,ev,ilkbahar,weekend,17,4,0.47,0.85
2023-04-29 18:00:00,0.6401,ev,ilkbahar,weekend,18,4,0.6507,0.85
2023-04-29 19:00:00,0.6908,ev,ilkbahar,weekend,19,4,0.7085,0.85
2023-04-29 20:00:00,0.5835,ev,ilkbahar,weekend,20,4,0.5929,0.85
2023-04-29 21:00:00,0.4522,ev,ilkbahar,weekend,21,4,0.4193,0.85
2023-04-29 22:00:00,0.3365,ev,ilkbahar,weekend,22,4,0.3037,0.85
2023-04-29 23:00:00,0.2141,ev,ilkbahar,weekend,23,4,0.2169,0.85
2023-04-30 00:00:00,0.1709,ev,ilkbahar,weekend,0,4,0.1591,0.85
2023-04-30 01:00:00,0.1423,ev,ilkbahar,weekend,1,4,0.1301,0.85
2023-04-30 02:00:00,0.1123,ev,ilkbahar,weekend,2,4,0.1157,0.85
2023-04-30 03:00:00,0.1184,ev,ilkbahar,weekend,3,4,0.1157,0.85
2023-04-30 04:00:00,0.1182,ev,ilkbahar,weekend,4,4,0.1229,0.85
2023-04-30 05:00:00,0.1761,ev,ilkbahar,weekend,5,4,0.1591,0.85
2023-04-30 06:00:00,0.2808,ev,ilkbahar,weekend,6,4,0.3254,0.85
2023-04-30 07:00:00,0.5035,ev,ilkbahar,weekend,7,4,0.4916,0.85
2023-04-30 08:00:00,0.3347,ev,ilkbahar,weekend,8,4,0.3977,0.85
2023-04-30 09:00:00,0.2784,ev,ilkbahar,weekend,9,4,0.2747,0.85
2023-04-30 10:00:00,0.2618,ev,ilkbahar,weekend,10,4,0.2314,0.85
2023-04-30 11:00:00,0.2159,ev,ilkbahar,weekend,11,4,0.2169,0.85
2023-04-30 12:00:00,0.254,ev,ilkbahar,weekend,12,4,0.2531,0.85
2023-04-30 13:00:00,0.2771,ev,ilkbahar,weekend,13,4,0.2314,0.85
2023-04-30 14:00:00,0.2097,ev,ilkbahar,weekend,14,4,0.2169,0.85
2023-04-30 15:00:00,0.2572,ev,ilkbahar,weekend,15,4,0.2386,0.85
2023-04-30 16:00:00,0.2837,ev,ilkbahar,weekend,16,4,0.2892,0.85
2023-04-30 17:00:00,0.5573,ev,ilkbahar,weekend,17,4,0.47,0.85
2023-04-30 18:00:00,0.6672,ev,ilkbahar,weekend,18,4,0.6507,0.85
